0,1,2,3,4,5,6,7,8,9,10,11,12
St George's Park,15,14,1,2,3,1,125,642,49.38,82.84,8,0
St Lawrence Ground,1,1,0,0,0,0,5,5,5.00,55.56,0,0
SuperSport Park,11,10,0,0,0,2,33,109,10.90,61.58,5,0
Sydney Cricket Ground,4,4,0,0,1,1,64,156,39.00,98.11,3,0
The Rose Bowl,1,1,0,0,0,0,2,2,2.00,40.00,0,0
Trent Bridge,2,2,0,0,0,1,10,10,5.00,55.56,0,0
Vidarbha Cricket Association Ground,1,1,0,0,1,0,74,74,74.00,139.62,0,0
VRA Ground,1,1,0,0,0,0,38,38,38.00,100.00,0,0
WACA Ground,5,5,0,0,0,0,34,61,12.20,52.14,4,0
Wanderers Stadium,17,16,0,3,2,2,175,719,44.94,100.42,5,0
Wankhede Stadium,1,1,0,0,0,0,31,31,31.00,67.39,1,0
Warner Park,3,2,0,0,1,0,72,89,44.50,150.85,2,0
Westpac Stadium,1,1,0,0,1,0,69,69,69.00,107.81,0,0
Willowmoore Park,3,3,1,0,1,1,97*,117,58.50,123.16,2,0
Zahur Ahmed Chowdhury Stadium,1,1,0,0,1,0,57,57,57.00,67.86,1,0
Overall (74),248,240,16,21,37,22,175,8094,36.13,83.26,108,0
