0,1,2,3,4,5,6,7,8,9,10,11,12
Sheikh Zayed Stadium,3,3,0,0,2,0,78,151,50.33,66.81,3,0
Shere Bangla National Stadium,16,16,1,1,8,2,128,693,46.20,78.75,19,2
Sinhalese Sports Club Ground,14,9,0,0,2,0,75,299,33.22,78.89,12,4
Sir Vivian Richards Stadium,1,1,0,0,0,0,17,17,17.00,51.52,1,0
Sophia Gardens,2,2,0,0,1,0,68,85,42.50,64.89,1,1
St George's Park,2,2,1,0,1,0,84,123,123.00,66.85,3,1
SuperSport Park,4,4,0,0,1,0,54,119,29.75,58.91,3,0
Sydney Cricket Ground,9,9,0,1,1,0,104,392,43.56,83.76,4,3
The Rose Bowl,1,1,1,0,0,0,17*,17,,42.50,1,0
Trent Bridge,2,2,0,0,1,0,75,97,48.50,71.85,1,0
University Oval,3,3,0,0,1,0,81,97,32.33,101.04,3,0
Vidarbha Cricket Association Ground,1,1,0,0,0,0,43,43,43.00,116.22,2,0
Vidarbha Cricket Association Stadium,1,1,0,0,0,0,21,21,21.00,95.45,1,2
VRA Ground,2,2,0,0,0,0,46,74,37.00,101.37,1,1
WACA Ground,7,7,0,0,1,0,80,197,28.14,66.11,6,4
Wanderers Stadium,6,6,0,1,0,0,102,173,28.83,91.05,7,0
Wankhede Stadium,2,2,0,1,0,0,111,159,79.50,81.54,2,1
Westpac Stadium,4,4,2,2,1,0,117*,295,147.50,112.60,5,0
Willowmoore Park,1,1,0,0,0,0,10,10,10.00,50.00,1,0
Zahur Ahmed Chowdhury Stadium,1,1,0,1,0,0,109,109,109.00,87.20,1,0
Overall (85),404,380,41,25,93,15,169,14234,41.99,78.86,402,99
