0,1,2,3,4,5,6,7,8,9,10,11,12
Queen's Park Oval,4,4,0,0,1,0,84,163,40.75,78.74,4,0
Queens Sports Club,2,2,0,0,1,0,61,75,37.50,87.21,1,1
R Premadasa Stadium,5,5,0,0,0,1,38,104,20.80,88.89,10,2
Rajiv Gandhi International Stadium,1,1,0,0,0,0,29,29,29.00,93.55,1,0
Rangiri Dambulla International Stadium,2,2,0,0,1,1,66,66,33.00,100.00,2,1
Reliance Stadium,1,1,1,0,1,0,79*,79,,102.60,6,0
Riverside Ground,2,2,0,0,1,0,63,81,40.50,115.71,1,0
Sabina Park,2,2,0,0,0,0,27,48,24.00,88.89,7,0
Sardar Patel Stadium,1,1,0,0,0,0,12,12,12.00,54.55,2,0
Sawai Mansingh Stadium,1,1,0,0,0,0,10,10,10.00,100.00,5,0
Sector 16 Stadium,1,1,0,0,0,0,18,18,18.00,105.88,1,0
Senwes Park,2,2,0,0,0,0,16,29,14.50,63.04,8,0
Sharjah Cricket Stadium,5,5,1,0,1,0,57,149,37.25,74.50,7,2
Sinhalese Sports Club Ground,4,4,0,0,2,0,77,193,48.25,102.12,7,1
Sir Vivian Richards Stadium,3,3,1,0,1,0,59*,93,46.50,103.33,3,1
Sophia Gardens,3,3,0,0,0,1,14,27,9.00,62.79,3,2
St George's Park,6,5,0,0,1,0,52,139,27.80,111.20,11,0
St Lawrence Ground,1,1,0,0,0,0,45,45,45.00,125.00,5,0
SuperSport Park,5,5,1,0,1,0,99,188,47.00,95.43,5,0
Sydney Cricket Ground,32,31,1,2,8,2,131,1160,38.67,100.09,60,10
The Rose Bowl,1,1,1,0,0,0,24*,24,,96.00,2,0
Trent Bridge,1,1,0,0,1,0,70,70,70.00,159.09,0,2
Vidarbha Cricket Association Ground,1,1,0,0,1,0,51,51,51.00,108.51,0,1
WACA Ground,10,10,0,2,1,0,118,489,48.90,93.32,10,0
Wanderers Stadium,6,6,0,0,2,0,57,186,31.00,112.05,6,1
Wankhede Stadium,2,2,0,0,0,0,41,60,30.00,107.14,7,0
Warner Park,3,3,0,0,1,0,57,145,48.33,90.06,2,2
Westpac Stadium,3,3,0,0,0,1,8,12,4.00,66.67,2,1
Zahur Ahmed Chowdhury Stadium,1,1,0,0,1,0,76,76,76.00,165.22,4,1
Overall (79),287,279,11,16,55,19,172,9619,35.89,96.95,417,55
